epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,1086.8,0.67171,0.75888,0.56781,0.9508,0.79908,0.77139,0.83111,0.59287,0.79747,0.77045,0.81652,0.60585,0.86462,0.98893,0.98781,1.12813,0.00440001,0.00440001,0.00440001
14,1170.49,0.64261,0.75125,0.54069,0.93844,0.94419,0.91641,0.95703,0.74792,0.94612,0.91608,0.95382,0.73946,0.64525,0.84238,0.5153,0.9199,0.00435001,0.00435001,0.00435001
15,1253.09,0.65402,0.73607,0.54406,0.94285,0.86746,0.90954,0.94384,0.74667,0.86746,0.90954,0.94445,0.76764,0.62247,0.75619,0.57758,0.90751,0.00430001,0.00430001,0.00430001
16,1338.07,0.64795,0.7396,0.53668,0.94053,0.94589,0.9086,0.95923,0.74704,0.93403,0.90498,0.95068,0.7443,0.65933,0.73882,0.52841,0.92571,0.00425001,0.00425001,0.00425001
17,1421.91,0.63273,0.71193,0.52033,0.93303,0.92557,0.93553,0.96296,0.75672,0.9225,0.91947,0.95435,0.74825,0.612,0.76153,0.45112,0.91022,0.00420001,0.00420001,0.00420001
18,1506.85,0.63667,0.68688,0.52169,0.93853,0.87908,0.89128,0.94091,0.7494,0.87908,0.89128,0.9407,0.76844,0.59112,0.72731,0.61759,0.89383,0.00415001,0.00415001,0.00415001
19,1591.34,0.64197,0.71134,0.52675,0.93793,0.8978,0.93886,0.95497,0.75045,0.91042,0.93045,0.95321,0.74975,0.66505,0.75524,0.53225,0.92271,0.00410001,0.00410001,0.00410001
20,1674.86,0.62441,0.71302,0.5098,0.93055,0.95712,0.91962,0.95839,0.76262,0.95308,0.91608,0.94798,0.74704,0.61489,0.7638,0.47258,0.9138,0.00405001,0.00405001,0.00405001
21,1756.45,0.61219,0.68255,0.48938,0.92639,0.94504,0.92309,0.96087,0.75892,0.94959,0.92672,0.95771,0.76939,0.61773,0.6945,0.53282,0.89976,0.00400001,0.00400001,0.00400001
22,1837.49,0.59612,0.66574,0.48072,0.92072,0.94689,0.92146,0.96051,0.75324,0.95801,0.91059,0.95482,0.74845,0.6077,0.74869,0.51448,0.89878,0.00395001,0.00395001,0.00395001
23,1921.01,0.6001,0.68717,0.49314,0.9211,0.96169,0.8961,0.95054,0.7316,0.94938,0.89972,0.94387,0.73183,0.61331,0.73318,0.50879,0.901,0.00390001,0.00390001,0.00390001
24,2000.71,0.60808,0.67495,0.49167,0.92019,0.96111,0.94045,0.96199,0.76667,0.96111,0.94045,0.95819,0.76329,0.589,0.74011,0.40599,0.8953,0.00385001,0.00385001,0.00385001
25,2053.71,0.60392,0.68746,0.48379,0.92759,0.93503,0.9169,0.95976,0.76378,0.93503,0.9169,0.95905,0.76624,0.5825,0.70097,0.463,0.9059,0.00380001,0.00380001,0.00380001
26,2104.74,0.58975,0.68271,0.47868,0.91672,0.93654,0.93599,0.96206,0.76845,0.9325,0.93275,0.95501,0.77259,0.58351,0.68015,0.43319,0.88318,0.00375001,0.00375001,0.00375001
27,2154.14,0.60167,0.69557,0.47706,0.91857,0.94976,0.90519,0.95087,0.76572,0.95364,0.90981,0.95257,0.76539,0.59264,0.7265,0.44884,0.89627,0.00370001,0.00370001,0.00370001
28,2202.07,0.59536,0.68792,0.48582,0.91485,0.92559,0.9205,0.9527,0.76641,0.916,0.92896,0.94976,0.76244,0.59357,0.70393,0.5034,0.89086,0.00365001,0.00365001,0.00365001
29,2252.08,0.58538,0.66163,0.46473,0.91558,0.96364,0.93506,0.96596,0.75745,0.96364,0.93506,0.96385,0.77332,0.63204,0.69476,0.44067,0.90933,0.00360001,0.00360001,0.00360001
30,2288.74,0.58129,0.6354,0.45896,0.91272,0.9455,0.94135,0.97162,0.77524,0.9455,0.94135,0.96767,0.77215,0.58966,0.66002,0.45022,0.88974,0.00355001,0.00355001,0.00355001
31,2324.95,0.57902,0.65111,0.45631,0.91563,0.9789,0.92918,0.96702,0.79299,0.97649,0.92628,0.96383,0.78961,0.56988,0.69201,0.44091,0.88808,0.00350001,0.00350001,0.00350001
32,2361.72,0.56564,0.64127,0.45216,0.90486,0.95828,0.93529,0.95857,0.77511,0.95057,0.92804,0.95105,0.76927,0.55221,0.67312,0.44029,0.8784,0.00345002,0.00345002,0.00345002
33,2400.32,0.56922,0.64525,0.44576,0.9095,0.92585,0.94047,0.96277,0.78137,0.94149,0.92376,0.95853,0.77948,0.59265,0.70479,0.4446,0.8852,0.00340002,0.00340002,0.00340002
34,2438.4,0.56357,0.6229,0.44332,0.90954,0.96277,0.93321,0.96459,0.77083,0.95899,0.92959,0.9608,0.76462,0.5946,0.6626,0.43727,0.89539,0.00335002,0.00335002,0.00335002
35,2478,0.56876,0.64498,0.44301,0.90921,0.96107,0.91582,0.9628,0.78167,0.96507,0.91945,0.96729,0.7749,0.56221,0.64805,0.43284,0.87554,0.00330002,0.00330002,0.00330002
36,2522.48,0.5452,0.61663,0.42391,0.90222,0.96115,0.92224,0.96002,0.78685,0.96511,0.92586,0.96228,0.7756,0.60695,0.66368,0.40707,0.88963,0.00325002,0.00325002,0.00325002
37,2566.16,0.56461,0.63306,0.44552,0.90554,0.95824,0.93369,0.96309,0.78737,0.96202,0.93731,0.96433,0.80586,0.54033,0.65904,0.38971,0.86859,0.00320002,0.00320002,0.00320002
38,2611.08,0.55861,0.64173,0.4361,0.90217,0.95409,0.9289,0.96576,0.78843,0.95019,0.92528,0.95776,0.77997,0.5505,0.66157,0.42763,0.87907,0.00315002,0.00315002,0.00315002
39,2650.34,0.55614,0.62388,0.42803,0.90105,0.97909,0.9259,0.96583,0.76921,0.97431,0.91402,0.95764,0.75627,0.57573,0.67416,0.41535,0.87891,0.00310002,0.00310002,0.00310002
40,2684.43,0.54461,0.61803,0.42623,0.90159,0.95228,0.93628,0.96812,0.78313,0.95228,0.93628,0.96861,0.78156,0.54817,0.66932,0.40461,0.87651,0.00305002,0.00305002,0.00305002
41,2717.48,0.55295,0.6141,0.42303,0.90178,0.95204,0.95131,0.96791,0.79068,0.95204,0.95131,0.96608,0.76717,0.57363,0.66279,0.39052,0.8819,0.00300002,0.00300002,0.00300002
42,2750.69,0.54329,0.61638,0.42646,0.89849,0.96059,0.93462,0.97234,0.80336,0.96208,0.93265,0.96803,0.78912,0.54492,0.68075,0.45031,0.86317,0.00295002,0.00295002,0.00295002
43,2783.42,0.53923,0.60827,0.41815,0.90264,0.98707,0.93946,0.97236,0.80749,0.98707,0.93946,0.96785,0.78858,0.52858,0.65022,0.34966,0.86971,0.00290002,0.00290002,0.00290002
44,2816.88,0.54294,0.59532,0.42075,0.90384,0.92941,0.93518,0.95654,0.78169,0.93716,0.93221,0.9603,0.77197,0.54732,0.65255,0.42739,0.88253,0.00285002,0.00285002,0.00285002
45,2850.84,0.5386,0.6199,0.4209,0.89949,0.97286,0.93852,0.96579,0.80286,0.96484,0.93128,0.95951,0.79174,0.53136,0.64954,0.36407,0.86466,0.00280002,0.00280002,0.00280002
46,2884.93,0.5364,0.60497,0.41416,0.89325,0.93989,0.90703,0.95832,0.74885,0.93989,0.90703,0.95692,0.74568,0.57417,0.70666,0.51964,0.88883,0.00275002,0.00275002,0.00275002
47,2919.95,0.52649,0.60324,0.41216,0.89761,0.97228,0.94194,0.96821,0.80082,0.96836,0.93839,0.96625,0.78733,0.52765,0.65294,0.37947,0.87875,0.00270002,0.00270002,0.00270002
48,2954.64,0.52839,0.60443,0.40397,0.89516,0.98705,0.93396,0.97757,0.7918,0.98705,0.93396,0.97725,0.78379,0.56775,0.67873,0.41223,0.87609,0.00265002,0.00265002,0.00265002
49,2989.94,0.51917,0.60057,0.40403,0.89285,0.97089,0.95115,0.97357,0.80971,0.97089,0.95115,0.97075,0.8,0.53781,0.61195,0.35915,0.86098,0.00260002,0.00260002,0.00260002
50,3025.69,0.52722,0.58706,0.39683,0.886,0.96071,0.94577,0.97414,0.80255,0.96071,0.94577,0.96927,0.77485,0.54235,0.65765,0.3575,0.86691,0.00255002,0.00255002,0.00255002
51,3060.9,0.52855,0.60497,0.39844,0.89299,0.95076,0.94704,0.97282,0.80395,0.95076,0.94704,0.96791,0.7974,0.5348,0.66561,0.35898,0.87163,0.00250003,0.00250003,0.00250003
52,3096.93,0.51075,0.59663,0.39361,0.88775,0.96697,0.95125,0.97512,0.80833,0.96697,0.95125,0.9729,0.79429,0.52079,0.65963,0.35197,0.86204,0.00245003,0.00245003,0.00245003
53,3133.65,0.53545,0.61792,0.41219,0.89407,0.95915,0.94677,0.97435,0.81705,0.94773,0.93476,0.96623,0.80205,0.51175,0.6519,0.39382,0.85866,0.00240003,0.00240003,0.00240003
54,3169.86,0.50972,0.58995,0.38927,0.89036,0.96416,0.9557,0.97275,0.81422,0.95996,0.95208,0.96909,0.79459,0.51586,0.62471,0.36482,0.85739,0.00235003,0.00235003,0.00235003
55,3207.43,0.51183,0.58617,0.38358,0.88704,0.97783,0.95416,0.97827,0.80407,0.97783,0.95416,0.9748,0.79108,0.54098,0.64453,0.34697,0.8699,0.00230003,0.00230003,0.00230003
56,3242.97,0.51353,0.58592,0.38595,0.88378,0.96914,0.9439,0.9753,0.80123,0.96914,0.9439,0.9753,0.80116,0.52467,0.64319,0.36638,0.86169,0.00225003,0.00225003,0.00225003
57,3278.31,0.5053,0.5587,0.38506,0.8874,0.97297,0.96201,0.97972,0.80044,0.96894,0.95839,0.97321,0.77816,0.54156,0.65698,0.34465,0.87074,0.00220003,0.00220003,0.00220003
58,3314.62,0.50332,0.56283,0.37766,0.88998,0.95966,0.95274,0.97652,0.81669,0.9558,0.94912,0.97245,0.79732,0.50955,0.64797,0.35871,0.85394,0.00215003,0.00215003,0.00215003
59,3349.23,0.49998,0.5696,0.38227,0.88932,0.96998,0.94565,0.9729,0.81106,0.96998,0.94565,0.97211,0.78874,0.50943,0.63712,0.36395,0.85696,0.00210003,0.00210003,0.00210003
60,3384.42,0.5066,0.58392,0.37882,0.88689,0.96185,0.95737,0.97103,0.80942,0.96185,0.95737,0.96894,0.79315,0.51256,0.63324,0.35377,0.85712,0.00205003,0.00205003,0.00205003
61,3418.33,0.49712,0.57755,0.37642,0.88362,0.96544,0.95315,0.97202,0.81541,0.96611,0.95145,0.96871,0.78292,0.50955,0.64443,0.35335,0.85606,0.00200003,0.00200003,0.00200003
62,3453.85,0.49755,0.57074,0.38047,0.88533,0.97219,0.94945,0.97697,0.81714,0.96443,0.94236,0.97457,0.78897,0.50765,0.64431,0.34277,0.85842,0.00195003,0.00195003,0.00195003
63,3489.26,0.5,0.56656,0.37354,0.88322,0.97388,0.95828,0.97701,0.8274,0.97006,0.95466,0.97441,0.80908,0.51627,0.64889,0.3498,0.85929,0.00190003,0.00190003,0.00190003
64,3526.13,0.49308,0.55472,0.36611,0.87981,0.96879,0.95477,0.98123,0.8221,0.96879,0.95477,0.98033,0.80663,0.50753,0.63866,0.32178,0.85796,0.00185003,0.00185003,0.00185003
65,3562.71,0.48656,0.54487,0.37363,0.87909,0.97243,0.95597,0.98223,0.82538,0.97243,0.95597,0.97848,0.79484,0.49181,0.63758,0.32043,0.85278,0.00180003,0.00180003,0.00180003
66,3596.6,0.48448,0.55761,0.36515,0.87845,0.96645,0.95837,0.9811,0.81686,0.96645,0.95837,0.97576,0.79597,0.51312,0.64857,0.34468,0.85651,0.00175003,0.00175003,0.00175003
67,3629.07,0.47698,0.55726,0.3584,0.88157,0.95365,0.94952,0.97632,0.81384,0.95365,0.94952,0.97453,0.79664,0.48947,0.62755,0.37391,0.85048,0.00170003,0.00170003,0.00170003
68,3662.8,0.47773,0.55037,0.35042,0.87764,0.9716,0.94682,0.97631,0.82838,0.9716,0.94682,0.9755,0.80087,0.48348,0.61863,0.32002,0.84652,0.00165003,0.00165003,0.00165003
69,3702.43,0.476,0.53405,0.35128,0.87577,0.96878,0.95115,0.98038,0.82622,0.96878,0.95115,0.97894,0.8055,0.48293,0.62587,0.31628,0.84363,0.00160003,0.00160003,0.00160003
70,3746.33,0.47309,0.556,0.34621,0.8795,0.97227,0.95933,0.98261,0.81964,0.97227,0.95933,0.9804,0.80271,0.49916,0.6383,0.32693,0.85247,0.00155003,0.00155003,0.00155003
71,3791.98,0.48364,0.55548,0.35743,0.87977,0.97293,0.95839,0.98051,0.82833,0.97539,0.95057,0.97378,0.8134,0.47952,0.63085,0.30555,0.8469,0.00150004,0.00150004,0.00150004
72,3837.72,0.47569,0.54628,0.3511,0.87576,0.96573,0.94786,0.98043,0.82054,0.96573,0.94786,0.9757,0.78627,0.47762,0.61976,0.31847,0.84349,0.00145004,0.00145004,0.00145004
73,3882.21,0.46655,0.54168,0.34462,0.87748,0.97117,0.956,0.97913,0.82371,0.9677,0.96006,0.97696,0.80396,0.49492,0.60546,0.31153,0.85088,0.00140004,0.00140004,0.00140004
74,3923.31,0.47243,0.53846,0.34585,0.87171,0.95664,0.95913,0.9749,0.82829,0.95744,0.95826,0.97365,0.80171,0.46758,0.6184,0.31182,0.84151,0.00135004,0.00135004,0.00135004
75,3974.4,0.4747,0.53158,0.3476,0.87794,0.96363,0.9647,0.98126,0.82587,0.96363,0.9647,0.97762,0.80326,0.48409,0.62117,0.31378,0.84993,0.00130004,0.00130004,0.00130004
76,4029.67,0.46339,0.53354,0.33429,0.87023,0.95844,0.95991,0.97781,0.82572,0.95844,0.95991,0.97614,0.80086,0.48674,0.59927,0.318,0.84764,0.00125004,0.00125004,0.00125004
77,4066.49,0.45539,0.51816,0.33805,0.87179,0.97163,0.95477,0.97259,0.82498,0.97163,0.95477,0.97254,0.79927,0.47258,0.60981,0.30916,0.85025,0.00120004,0.00120004,0.00120004
78,4096.69,0.45907,0.53517,0.33154,0.87606,0.98085,0.95743,0.98075,0.8351,0.98085,0.95743,0.98075,0.80251,0.48211,0.62432,0.31099,0.84201,0.00115004,0.00115004,0.00115004
79,4129.87,0.45581,0.52417,0.33146,0.87352,0.96411,0.96092,0.9822,0.83755,0.96035,0.95733,0.97487,0.80471,0.46583,0.59981,0.29873,0.84551,0.00110004,0.00110004,0.00110004
80,4162.73,0.45923,0.52815,0.3357,0.8739,0.97725,0.9509,0.98031,0.83235,0.97725,0.9509,0.98002,0.81457,0.48108,0.5898,0.3045,0.84512,0.00105004,0.00105004,0.00105004
81,4195.62,0.45019,0.5107,0.3226,0.87228,0.97575,0.9647,0.97896,0.8333,0.97194,0.96108,0.97306,0.81234,0.47502,0.59587,0.29992,0.84221,0.00100004,0.00100004,0.00100004
82,4229.02,0.45518,0.53213,0.32391,0.87039,0.97122,0.9647,0.98014,0.83365,0.97122,0.9647,0.97883,0.81004,0.45835,0.57244,0.29593,0.84111,0.00095004,0.00095004,0.00095004
83,4260.48,0.44607,0.51761,0.31849,0.86984,0.95648,0.9647,0.97969,0.84356,0.95648,0.9647,0.97836,0.80833,0.46167,0.57424,0.29781,0.83841,0.000900041,0.000900041,0.000900041
84,4292.41,0.44936,0.52404,0.32335,0.86717,0.97617,0.96008,0.97929,0.83479,0.97617,0.96008,0.97725,0.81012,0.46604,0.57754,0.28939,0.84304,0.000850042,0.000850042,0.000850042
85,4326.43,0.4393,0.52583,0.31761,0.86644,0.9684,0.95115,0.97887,0.83468,0.9684,0.95115,0.97853,0.79766,0.48068,0.59415,0.30328,0.84206,0.000800042,0.000800042,0.000800042
86,4362.6,0.43408,0.52013,0.31125,0.86328,0.96572,0.962,0.9807,0.84022,0.96572,0.962,0.97761,0.82053,0.45458,0.58344,0.28586,0.83778,0.000750043,0.000750043,0.000750043
87,4396.5,0.44194,0.52867,0.31626,0.87022,0.97373,0.95242,0.98268,0.83913,0.97373,0.95242,0.98058,0.81321,0.45704,0.56751,0.29147,0.83548,0.000700043,0.000700043,0.000700043
88,4430.37,0.44359,0.51831,0.31449,0.86327,0.97265,0.95746,0.98048,0.83829,0.97265,0.95746,0.97827,0.81055,0.4598,0.56791,0.28865,0.83406,0.000650044,0.000650044,0.000650044
89,4463.88,0.42536,0.50152,0.30325,0.86919,0.97291,0.96434,0.97859,0.83425,0.97291,0.96434,0.97807,0.81268,0.47088,0.57201,0.29372,0.84047,0.000600044,0.000600044,0.000600044
90,4498.01,0.42634,0.4953,0.29858,0.86424,0.98063,0.95513,0.98138,0.83473,0.98063,0.95513,0.97794,0.80817,0.46163,0.57634,0.28557,0.84274,0.000550045,0.000550045,0.000550045
91,4592.04,0.43183,0.53641,0.29428,0.83456,0.95803,0.96833,0.97878,0.83281,0.97167,0.96025,0.97827,0.80356,0.47585,0.60601,0.29493,0.84196,0.000500045,0.000500045,0.000500045
92,4628.65,0.42622,0.52252,0.27982,0.83677,0.96557,0.96062,0.97981,0.82757,0.96557,0.96062,0.97675,0.81063,0.45949,0.60479,0.28868,0.8388,0.000450045,0.000450045,0.000450045
93,4668.02,0.42515,0.5206,0.27505,0.83391,0.97685,0.96216,0.97812,0.83352,0.97685,0.96216,0.97701,0.80853,0.46964,0.56715,0.28793,0.84185,0.000400046,0.000400046,0.000400046
94,4709.04,0.41392,0.51358,0.26558,0.82862,0.97,0.96833,0.98001,0.83181,0.97652,0.95746,0.97934,0.8054,0.47584,0.5728,0.28053,0.84334,0.000350046,0.000350046,0.000350046
95,4753.07,0.41248,0.51224,0.26304,0.83411,0.97641,0.96054,0.98329,0.83759,0.97641,0.96054,0.98035,0.81564,0.47813,0.59125,0.28208,0.83998,0.000300047,0.000300047,0.000300047
96,4796.21,0.41578,0.51397,0.26372,0.83417,0.97592,0.96355,0.98311,0.83937,0.97592,0.96355,0.97918,0.81481,0.45693,0.58843,0.28081,0.83249,0.000250048,0.000250048,0.000250048
97,4839.97,0.40344,0.50136,0.25547,0.82741,0.97404,0.96108,0.98271,0.84042,0.97404,0.96108,0.97806,0.80676,0.45665,0.60054,0.27804,0.83354,0.000200048,0.000200048,0.000200048
98,4880.56,0.39878,0.49349,0.25382,0.8267,0.97643,0.9647,0.982,0.83817,0.97643,0.9647,0.97723,0.81154,0.45629,0.59075,0.27464,0.83336,0.000150049,0.000150049,0.000150049
99,4923.76,0.39969,0.50248,0.25244,0.82685,0.97919,0.9639,0.98218,0.83582,0.97919,0.9639,0.97747,0.81111,0.46782,0.58985,0.27533,0.83493,0.000100049,0.000100049,0.000100049
100,4966.11,0.39368,0.49856,0.2513,0.82787,0.97772,0.96381,0.98137,0.83584,0.97772,0.96381,0.97689,0.80869,0.46336,0.58079,0.27025,0.83451,5.00495e-05,5.00495e-05,5.00495e-05
